N,C,NCr,Np,Cp,NCp,MinA,MinAr,MaxA,MaxAr,Nar,Car,NCar,NExt,CExt,NCExt,NSol,CSol,NCs,EqN,EqC,NCEq,OrN,OrC,NCOr,class
15084,55906,0.269810038278539,479.77164030075073,1422.5239460468292,0.3372678833520014,133.52069091796875,0.5256720746464857,158.38244852255568,0.44266127814714784,0.8490566037735849,0.99609375,0.8523862375138735,0.7027253668763103,0.8564031862745098,0.8205543582027963,1.0178137651821861,0.921674332723346,1.1043095473590647,138.58407301268497,266.7990442036178,0.5194324193564924,-0.006183431517170972,9.59525307195978,-0.000644426100155797,HSIL
13551,48288,0.28062872763419483,524.8427064418793,1535.7270451784134,0.3417552019349282,133.83856201171875,0.5485186967693392,146.50938536489735,0.4440371569455602,0.9241379310344827,0.98,0.9429978888106967,0.6974266598044262,0.7883755102040816,0.8846376514459308,0.962087326943557,0.8617009886148684,1.1164978799549174,131.3532225364349,247.9560266179702,0.5297440208574278,0.4487835280601451,-2.746733196473343,-0.16338810359752412,HSIL
13774,46987,0.29314491242258495,464.8183227777481,1276.430580496788,0.36415480001806316,114.57926940917969,0.45467964051261783,157.64834283937145,0.5048218107428704,0.7435897435897436,1.007905138339921,0.7377576671694319,0.7611626878868258,0.7283112454467953,1.0451063232174553,0.9797282879294402,0.9321060514387169,1.0510910066694854,132.4296095636551,244.59294038968315,0.5414285847852743,0.5350445215523938,-48.14184669484957,-0.01111391768877938,HSIL
13194,54222,0.24333296447936262,511.04371762275696,1987.3422684669495,0.25714932235451315,115.37763977050781,0.4524613865824844,155.4155719353759,0.4360894427145456,0.918918918918919,1.0,0.918918918918919,0.6555047694753577,0.827362060546875,0.7922828477801823,0.9647910496873972,0.8432331557871,1.1441569191937564,129.6114290995811,262.7500610744553,0.4932879123588603,2.7753939422339324,1.3297932368728376,2.08708682318207,HSIL
20236,57238,0.3535413536461791,563.1858520507812,1641.2934988737106,0.34313537002202893,142.8355712890625,0.5623448364191534,193.65174928205528,0.5412350399445788,0.8342541436464088,0.99609375,0.8375257285234535,0.7404046686912298,0.8768075980392157,0.8444323137105328,0.9822824134750741,0.9050988701681703,1.0852763668709065,160.51565477317394,269.9586728770743,0.5945934355895457,-1.5009031597707962,7.618498570699839,-0.1970077366087794,HSIL
18902,43371,0.43582117082843375,557.1858530044556,813.9797900915146,0.6845205001242254,152.7744598388672,0.6588322982118491,193.19679086361657,0.7394147973106479,1.037037037037037,1.0336134453781514,1.0033122553447755,0.6945179306290418,0.7407767985242878,0.9375535681093158,0.9346321202531646,0.9886480202420844,0.9453638717895846,155.1346959083752,234.99291966931418,0.6601675323949472,30.873108062682306,2.317166719560901,13.323645554745713,HSIL
21478,60176,0.35691970220685987,645.3696193695068,1371.8132700920105,0.47045004844297833,138.6892852783203,0.54387955011106,209.41824180333478,0.5829917766383528,0.729064039408867,1.0,0.729064039408867,0.7148848355744908,0.918212890625,0.7785610971850876,0.9645663987066062,0.9282981611748735,1.0390695996702513,165.3681920498069,276.80040253580404,0.5974275706785382,-0.9431996639038404,-0.21122850003750165,4.465304936295926,HSIL
20149,44162,0.45625198134142475,672.4406861066818,822.6072062253952,0.8174505171091735,137.46128845214844,0.5921834513471773,207.06762180505189,0.7765205683421698,0.6811594202898551,0.9488188976377953,0.7179024595586024,0.6903415904340974,0.7214362727480642,0.9568989202670358,0.9241388799706463,0.9834101587725744,0.9397288320918847,160.17023314857477,237.12613684407347,0.6754642709584459,0.23869295366657886,-0.8013110922019906,-0.2978780101628873,HSIL
11805,51040,0.23128918495297807,484.4162998199463,1803.1168720722198,0.26865496481281004,103.0961685180664,0.4123847244121978,166.19265928433782,0.46630011853394415,0.6227544910179641,0.98046875,0.6351599589665291,0.6796982957162598,0.7943227091633466,0.8556954092778996,0.9275555904769388,0.801161558686183,1.157763475319545,122.59931821017031,254.9238050149156,0.4809253423900409,-0.23898345444229718,0.060616543266702266,-3.9425450803225695,HSIL
9621,52506,0.18323620157696263,573.4701228141785,1511.158502817154,0.37949038551885567,101.08747100830078,0.4027389283199234,167.35889578985635,0.518191151271838,0.912751677852349,1.0119047619047619,0.902013422818792,0.47478286616660087,0.8170868347338935,0.5810678204370124,0.7721198988804623,0.9089429768375861,0.8494701192002587,110.67898472563344,258.55892082050553,0.4280609788067147,3.138373684431815,-21.413313145410445,-0.14656179840644923,HSIL
